OrderYear,OrderMonth,IsWeekendOrder,Quantity,UnitPrice,TotalPrice,ItemsInCart,CartFillRatio,HasCoupon,Product_Chair,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,CouponCode_FREESHIP,CouponCode_NoCoupon,CouponCode_SAVE10,CouponCode_WINTER15,ReferralSource_Email,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,OrderStatus,IsCancelled,IsReturned,IsCancelledOrReturned
2023,2,1,4,558.9,2235.6,9,0.444,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,Shipped,0,0,0
2024,12,0,2,409.75,819.5,2,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Shipped,0,0,0
2025,1,1,2,179.96,359.92,5,0.4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,Shipped,0,0,0
2025,6,1,1,38.49,38.49,4,0.25,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Delivered,0,0,0
2024,9,0,5,316.4,1582.0,7,0.714,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,Returned,0,1,1
2024,10,0,3,547.15,1641.45,4,0.75,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,Shipped,0,0,0
2023,6,0,4,540.34,2161.36,6,0.667,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Shipped,0,0,0
2024,9,0,4,73.65,294.6,9,0.444,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,Shipped,0,0,0
2024,7,0,5,391.86,1959.3,6,0.833,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,Shipped,0,0,0
2023,8,1,5,69.7,348.5,9,0.556,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Returned,0,1,1
2025,3,0,5,26.43,132.15,5,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Shipped,0,0,0
2023,9,0,1,531.74,531.74,1,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,Shipped,0,0,0
2024,9,1,2,496.62,993.24,2,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Pending,0,0,0
2023,11,0,1,660.66,660.66,3,0.333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,Delivered,0,0,0
2023,10,0,4,274.82,1099.28,9,0.444,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Delivered,0,0,0
2024,6,0,2,486.35,972.7,6,0.333,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Pending,0,0,0
2024,9,0,3,428.88,1286.64,3,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Shipped,0,0,0
2023,9,0,2,412.14,824.28,2,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Returned,0,1,1
2024,9,1,1,265.64,265.64,3,0.333,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Returned,0,1,1
2024,5,0,2,273.43,546.86,7,0.286,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Shipped,0,0,0
2025,1,0,5,131.7,658.5,8,0.625,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,Shipped,0,0,0
2023,8,0,5,85.52,427.6,5,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,Cancelled,1,0,1
2024,6,0,2,320.68,641.36,5,0.4,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Shipped,0,0,0
2025,2,0,4,198.81,795.24,9,0.444,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Returned,0,1,1
2023,10,0,5,666.8,3334.0,7,0.714,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Delivered,0,0,0
2023,12,0,1,355.09,355.09,5,0.2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Cancelled,1,0,1
2023,6,0,2,316.2,632.4,2,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Returned,0,1,1
2024,8,1,1,133.39,133.39,2,0.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Shipped,0,0,0
2023,2,1,1,454.23,454.23,3,0.333,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,Returned,0,1,1
2024,9,0,4,491.29,1965.16,6,0.667,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,Pending,0,0,0
2025,6,0,2,255.14,510.28,2,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Shipped,0,0,0
2023,2,1,1,392.61,392.61,4,0.25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Cancelled,1,0,1
2024,10,0,4,362.06,1448.24,4,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,Returned,0,1,1
2024,5,0,1,222.73,222.73,4,0.25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Returned,0,1,1
2024,8,1,2,552.63,1105.26,7,0.286,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,Delivered,0,0,0
2023,5,0,4,686.61,2746.44,6,0.667,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Shipped,0,0,0
2025,3,0,3,305.16,915.48,8,0.375,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,Cancelled,1,0,1
2023,3,1,1,41.09,41.09,4,0.25,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Returned,0,1,1
2024,6,0,5,634.0,3170.0,8,0.625,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,Delivered,0,0,0
2023,1,0,5,464.74,2323.7,7,0.714,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Delivered,0,0,0
2023,4,0,4,425.6,1702.4,5,0.8,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Pending,0,0,0
2023,10,0,3,573.22,1719.66,5,0.6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,Pending,0,0,0
2024,7,0,1,123.28,123.28,3,0.333,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,Delivered,0,0,0
2023,1,1,1,70.82,70.82,1,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Pending,0,0,0
2023,5,1,2,646.69,1293.38,7,0.286,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,Shipped,0,0,0
2023,12,1,2,513.42,1026.84,5,0.4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,Pending,0,0,0
2025,3,1,4,693.07,2772.28,8,0.5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Shipped,0,0,0
2023,11,0,3,491.43,1474.29,6,0.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Shipped,0,0,0
2025,3,1,2,599.74,1199.48,2,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,Shipped,0,0,0
2023,2,1,2,650.25,1300.5,6,0.333,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,Returned,0,1,1
2024,10,0,3,209.48,628.4399999999999,4,0.75,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,Pending,0,0,0
2023,8,0,5,209.2,1046.0,6,0.833,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Delivered,0,0,0
2023,6,0,4,197.36,789.44,9,0.444,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Returned,0,1,1
2023,6,0,4,648.91,2595.64,6,0.667,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,Shipped,0,0,0
2024,4,0,2,441.54,883.08,2,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Delivered,0,0,0
2025,5,1,2,464.92,929.84,2,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,Returned,0,1,1
2024,12,0,5,506.45,2532.25,7,0.714,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,Shipped,0,0,0
2023,6,1,4,255.86,1023.44,7,0.571,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,Delivered,0,0,0
2024,9,0,2,125.23,250.46,3,0.667,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,Cancelled,1,0,1
2023,8,0,5,38.11,190.55,6,0.833,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,Cancelled,1,0,1
2025,6,1,3,161.97,485.91,4,0.75,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Pending,0,0,0
2024,6,0,4,347.17,1388.68,8,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Shipped,0,0,0
2023,4,0,4,276.32,1105.28,5,0.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Delivered,0,0,0
2024,7,0,4,314.76,1259.04,8,0.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Shipped,0,0,0
2024,1,0,3,475.69,1427.07,3,1.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Cancelled,1,0,1
2023,3,1,1,372.8,372.8,6,0.167,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Cancelled,1,0,1
2025,6,0,2,63.21,126.42,4,0.5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Cancelled,1,0,1
2023,3,0,1,634.94,634.94,5,0.2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,Cancelled,1,0,1
2024,4,0,4,77.47,309.88,7,0.571,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Returned,0,1,1
2024,2,1,3,84.31,252.93,3,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,Shipped,0,0,0
2023,5,1,4,234.45,937.8,9,0.444,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,Cancelled,1,0,1
2023,10,0,1,356.81,356.81,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,Delivered,0,0,0
2023,3,1,4,209.99,839.96,8,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Delivered,0,0,0
2023,3,0,3,659.88,1979.64,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Cancelled,1,0,1
2025,6,0,2,336.32,672.64,3,0.667,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Returned,0,1,1
2023,10,1,2,531.49,1062.98,7,0.286,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Delivered,0,0,0
2024,5,0,3,588.44,1765.32,8,0.375,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,Shipped,0,0,0
2024,5,0,3,251.48,754.4399999999999,4,0.75,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,Returned,0,1,1
2024,11,1,1,684.65,684.65,1,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Delivered,0,0,0
2025,5,1,1,195.86,195.86,3,0.333,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,Pending,0,0,0
2023,5,1,3,50.34,151.02,3,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Returned,0,1,1
2023,6,0,5,678.19,3390.95,8,0.625,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,Returned,0,1,1
2023,4,0,3,554.25,1662.75,6,0.5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,Shipped,0,0,0
2023,5,0,4,576.87,2307.48,5,0.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,Returned,0,1,1
2023,10,0,4,408.36,1633.44,4,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Cancelled,1,0,1
2024,7,0,5,190.11,950.5500000000001,7,0.714,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,Delivered,0,0,0
2025,3,1,3,602.75,1808.25,6,0.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,Shipped,0,0,0
2023,8,0,3,646.79,1940.37,5,0.6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Cancelled,1,0,1
2023,6,1,4,418.71,1674.84,8,0.5,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,Pending,0,0,0
2025,2,1,2,323.45,646.9,5,0.4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Returned,0,1,1
2024,7,0,1,694.5,694.5,3,0.333,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Pending,0,0,0
2024,12,0,2,337.32,674.64,4,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,Cancelled,1,0,1
2024,4,0,2,467.91,935.82,5,0.4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Returned,0,1,1
2024,6,1,4,38.28,153.12,4,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Cancelled,1,0,1
2023,12,0,2,73.41,146.82,2,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Shipped,0,0,0
2023,9,1,3,668.33,2004.99,4,0.75,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Pending,0,0,0
2024,7,0,4,410.21,1640.84,5,0.8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,Pending,0,0,0
2023,12,0,4,294.41,1177.64,4,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Pending,0,0,0
2025,3,1,3,501.82,1505.46,4,0.75,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,Cancelled,1,0,1
2024,6,0,2,552.83,1105.66,3,0.667,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,Cancelled,1,0,1
2025,2,1,3,498.66,1495.98,6,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,Cancelled,1,0,1
2024,8,0,4,695.1,2780.4,8,0.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,Returned,0,1,1
2023,4,0,1,381.61,381.61,5,0.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,Pending,0,0,0
2023,2,0,5,507.94,2539.7,9,0.556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,Cancelled,1,0,1
2025,5,0,3,571.53,1714.59,6,0.5,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Delivered,0,0,0
2024,10,0,5,421.44,2107.2,5,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,Pending,0,0,0
2025,1,0,2,588.3,1176.6,2,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,Pending,0,0,0
2024,6,0,1,355.15,355.15,2,0.5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Returned,0,1,1
2024,7,0,2,695.29,1390.58,6,0.333,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Pending,0,0,0
2023,2,0,4,302.65,1210.6,8,0.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,Cancelled,1,0,1
2023,1,1,2,608.04,1216.08,4,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Cancelled,1,0,1
2023,11,0,2,344.18,688.36,7,0.286,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,Shipped,0,0,0
2024,12,0,4,696.71,2786.84,4,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Shipped,0,0,0
2025,6,0,3,198.63,595.89,8,0.375,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,Pending,0,0,0
2023,8,1,4,534.57,2138.28,6,0.667,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Delivered,0,0,0
2023,7,0,4,690.78,2763.12,9,0.444,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,Shipped,0,0,0
2024,5,0,3,301.55,904.6500000000001,5,0.6,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Delivered,0,0,0
2023,4,0,4,27.42,109.68,4,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Pending,0,0,0
2024,2,0,4,466.7,1866.8,8,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Returned,0,1,1
2024,9,0,1,541.64,541.64,5,0.2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,Shipped,0,0,0
2023,10,0,1,11.39,11.39,6,0.167,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Cancelled,1,0,1
2025,3,0,2,224.37,448.74,3,0.667,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,Delivered,0,0,0
2024,6,0,3,306.29,918.8700000000001,7,0.429,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Returned,0,1,1
2024,1,0,5,315.57,1577.85,6,0.833,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Delivered,0,0,0
2023,7,0,3,223.79,671.37,3,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,Pending,0,0,0
2023,7,0,3,324.47,973.4100000000001,4,0.75,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Delivered,0,0,0
2023,10,0,2,92.87,185.74,5,0.4,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Pending,0,0,0
2023,4,1,2,331.42,662.84,6,0.333,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Delivered,0,0,0
2024,12,0,1,525.43,525.43,2,0.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,Cancelled,1,0,1
2023,8,0,2,697.19,1394.38,7,0.286,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,Returned,0,1,1
2023,8,0,4,518.4,2073.6,7,0.571,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,Delivered,0,0,0
2025,2,0,3,131.96,395.88,8,0.375,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,Pending,0,0,0
2024,10,0,1,208.36,208.36,4,0.25,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,Shipped,0,0,0
2023,11,0,3,222.34,667.02,5,0.6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,Returned,0,1,1
2024,9,0,3,91.74,275.22,8,0.375,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,Returned,0,1,1
2023,8,1,2,213.83,427.66,2,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Cancelled,1,0,1
2023,4,0,1,127.55,127.55,3,0.333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Shipped,0,0,0
2024,9,1,1,70.24,70.24,4,0.25,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Cancelled,1,0,1
2023,1,1,5,518.55,2592.75,6,0.833,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Cancelled,1,0,1
2023,10,0,4,298.36,1193.44,8,0.5,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Pending,0,0,0
2023,7,0,3,158.74,476.22,7,0.429,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,Pending,0,0,0
2025,6,1,2,420.29,840.58,3,0.667,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Returned,0,1,1
2023,4,0,1,281.52,281.52,6,0.167,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Shipped,0,0,0
2023,9,0,1,204.08,204.08,4,0.25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Returned,0,1,1
2024,7,0,1,343.31,343.31,6,0.167,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Returned,0,1,1
2023,11,1,1,163.32,163.32,6,0.167,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,Shipped,0,0,0
2024,3,0,2,184.6,369.2,7,0.286,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,Delivered,0,0,0
2023,10,1,2,371.29,742.58,5,0.4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Shipped,0,0,0
2024,8,1,5,389.22,1946.1,7,0.714,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Cancelled,1,0,1
2025,6,1,3,616.39,1849.17,6,0.5,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Shipped,0,0,0
2025,2,0,4,376.43,1505.72,5,0.8,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Pending,0,0,0
2024,2,0,3,432.85,1298.55,4,0.75,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Pending,0,0,0
2025,6,0,1,687.89,687.89,1,1.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,Returned,0,1,1
2023,11,1,3,189.44,568.3199999999999,4,0.75,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,Pending,0,0,0
2024,6,0,1,107.04,107.04,6,0.167,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Cancelled,1,0,1
2024,3,0,2,662.53,1325.06,5,0.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,Cancelled,1,0,1
2023,7,0,2,436.84,873.68,2,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,Delivered,0,0,0
2024,8,0,4,262.52,1050.08,4,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,Cancelled,1,0,1
2023,6,1,4,560.58,2242.32,6,0.667,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Returned,0,1,1
